MANDT;MATNR;STPRS;BKLAS
400;MR516112005;0.00;3100
400;MR516101013;0.00;3100
400;MR700045;0.00;3100
400;MR411910;0.00;3100
400;ML_RM_108;30.00;3000
400;MR531101003;0.00;3100
400;MR311645;0.00;3100
400;MR516120012;0.00;3100
400;MR516122021;0.00;3100
400;MR700045;0.00;3100
400;MR516101019;0.00;3100
400;MR411910;0.00;3100
400;ML_RM_109;30.00;3000
400;MR516101014;0.00;3100
400;MR311645;0.00;3100
400;MR516133;0.00;3100
400;MR516186;0.00;3100
400;MR531101003;0.00;3100
400;MR700046;0.00;3100
400;MR411911;0.00;3100
400;ML_RM_110;30.00;3000
400;MR516112016;0.00;3100
400;MR516120013;0.00;3100
400;MR311645;0.00;3100
400;MR516101015;0.00;3100
400;MR516206006;0.00;3100
400;ML_RM_111;30.00;3000
400;MR700046;0.00;3100
400;MR411911;0.00;3100
400;MR516122009;0.00;3100
400;MR311645;0.00;3100
400;MR516133;0.00;3100
400;TG11;0.00;3100
400;MR516101016;0.00;3100
400;MR516120025;0.00;3100
400;ML_RM_112;30.00;3000
400;MR516120013;0.00;3100
400;MR700047;0.00;3100
400;MR516219;0.00;3100
400;MR412113;0.00;3100
400;MR311646;0.00;3100
400;MR516101017;0.00;3100
400;MR516101009;0.00;3100
400;MR516134;0.00;3100
400;ML_RM_113;30.00;3000
400;MR516120013;0.00;3100
400;MR516101014;0.00;3100
400;MR700047;0.00;3100
400;MR300441239001;0.00;3100
400;MR516120007;0.00;3100
400;ML_RM_114;30.00;3000
400;MR516101018;0.00;3100
400;MR311646;0.00;3100
400;MR516134;0.00;3100
400;MR516120014;0.00;3100
400;MR516101021;0.00;3100
400;MR412113;0.00;3100
400;MR516120001;0.00;3100
400;ML_RM_115;30.00;3000
400;MR700047;0.00;3100
400;MR311646;0.00;3100
400;MR516101019;0.00;3100
400;MR516134;0.00;3100
400;MR516122017;0.00;3100
400;MR516120001;0.00;3100
400;MR516120014;0.00;3100
400;MR300441239001;0.00;3100
400;ML_RM_116;30.00;3000
400;MR412114;0.00;3100
400;MR516148;0.00;3100
400;MR311646;0.00;3100
400;MR516134;0.00;3100
400;MR516120002;0.00;3100
400;MR516101020;0.00;3100
400;MR516120014;0.00;3100
400;ML_RM_117;30.00;3000
400;MR516101009;0.00;3100
400;MR412114;0.00;3100
400;MR516101024;0.00;3100
400;MR311711;0.00;3100
400;MR516120002;0.00;3100
400;MR300441239002;0.00;3100
400;MR516135;0.00;3100
400;MR516120015;0.00;3100
400;ML_RM_118;30.00;3000
400;MR516101021;0.00;3100
400;MR412122;0.00;3100
400;MR516206002;0.00;3100
400;MR516120003;0.00;3100
400;MR516101017;0.00;3100
400;MR516135;0.00;3100
400;MR516120015;0.00;3100
400;ML_RM_119;30.00;3000
400;MR311711;0.00;3100
400;MR516101022;0.00;3100
400;MR412122;0.00;3100
400;MR700018;0.00;3100
400;MR300441239002;0.00;3100
400;MR516120003;0.00;3100
400;ML_RM_120;30.00;3000
400;MR516135;0.00;3100
400;MR516120015;0.00;3100
400;MR516101023;0.00;3100
400;MR311711;0.00;3100
400;MR516122025;0.00;3100
400;MR412123;0.00;3100
400;MR516120024;0.00;3100
400;MR300441239003;0.00;3100
400;ML_RM_121;30.00;3000
400;MR516120004;0.00;3100
400;MR516135;0.00;3100
400;MR516120016;0.00;3100
400;MR516101024;0.00;3100
400;MR311711;0.00;3100
400;MR412123;0.00;3100
400;MR300441239003;0.00;3100
400;MR516120019;0.00;3100
400;ML_RM_122;30.00;3000
400;MR516120004;0.00;3100
400;MR314201;0.00;3100
400;MR516147;0.00;3100
400;MR516120016;0.00;3100
400;MR311721;0.00;3100
400;MR516101025;0.00;3100
400;MR412141;0.00;3100
400;ML_RM_123;30.00;3000
400;MR300441239004;0.00;3100
400;MR700018;0.00;3100
400;MR516120005;0.00;3100
400;MR516147;0.00;3100
400;MR516120016;0.00;3100
400;MR516122013;0.00;3100
400;MR311721;0.00;3100
400;MR516112001;0.00;3100
400;ML_RM_124;30.00;3000
400;MR412141;0.00;3100
400;MR300441239004;0.00;3100
400;MR516164;0.00;3100
400;MR516120005;0.00;3100
400;MR516147;0.00;3100
400;MR516120017;0.00;3100
400;MR311721;0.00;3100
400;MR516206009;0.00;3100
400;ML_RM_125;30.00;3000
400;MR412142;0.00;3100
400;MR516120006;0.00;3100
400;MR516112019;0.00;3100
400;MR300441239005;0.00;3100
400;MR516112002;0.00;3100
400;MR516120017;0.00;3100
400;MR311721;0.00;3100
400;MR516147;0.00;3100
400;MR320213;0.00;3100
400;ML_RM_126;30.00;3000
400;MR412142;0.00;3100
400;MR516120006;0.00;3100
400;MR516147;0.00;3100
400;MR300441239005;0.00;3100
400;MR311731;0.00;3100
400;MR311326;0.00;3100
400;ML_RM_127;30.00;3000
400;MR516120017;0.00;3100
400;MR412310;0.00;3100
400;MR516120007;0.00;3100
400;MR516120017;0.00;3100
400;MR516112003;0.00;3100
400;MR300495181001;0.00;3100
400;ML_RM_128;30.00;3000
400;MR311731;0.00;3100
400;MR516120018;0.00;3100
400;MR319111;0.00;3100
400;MR412310;0.00;3100
400;MR516148;0.00;3100
400;MR516101004;0.00;3100
400;MR516120007;0.00;3100
400;MR516112004;0.00;3100
400;MR300495181001;0.00;3100
400;ML_RM_129;30.00;3000
400;MR311731;0.00;3100
400;MR412311;0.00;3100
400;MR311721;0.00;3100
400;MR516206001;0.00;3100
400;MR516120018;0.00;3100
400;MR516120008;0.00;3100
400;ML_RM_130;30.00;3000
400;MR300495181002;0.00;3100
400;MR412311;0.00;3100
400;MR516101019;0.00;3100
400;MR311731;0.00;3100
400;MR516112005;0.00;3100
400;MR700047;0.00;3100
400;MR516148;0.00;3100
400;ML_RM_131;30.00;3000
400;MR516120008;0.00;3100
400;MR412411;0.00;3100
400;MR516120018;0.00;3100
400;MR516206001;0.00;3100
400;MR516112023;0.00;3100
400;MR516112006;0.00;3100
400;MR300495181002;0.00;3100
400;MR525851;0.00;3100
400;ML_RM_132;30.00;3000
400;MR412411;0.00;3100
400;MR516120009;0.00;3100
400;MR516206001;0.00;3100
400;MR516120019;0.00;3100
400;MR516120009;0.00;3100
400;MR516112007;0.00;3100
400;ML_RM_133;30.00;3000
400;MR311130;0.00;3100
400;MR516148;0.00;3100
400;MR412412;0.00;3100
400;MR516120009;0.00;3100
400;MR516206001;0.00;3100
400;MR516120019;0.00;3100
400;MR300495181003;0.00;3100
400;MC-1459;Jan 50;3050
400;MR516112008;0.00;3100
400;ML_RM_134;30.00;3000
400;MR700029;0.00;3100
400;MR412412;0.00;3100
400;MR516148;0.00;3100
400;MR516120010;0.00;3100
400;MR516120019;0.00;3100
400;MR516122011;0.00;3100
400;MR516206001;0.00;3100
400;ML_RM_135;30.00;3000
400;MR516112009;0.00;3100
400;MR300495181003;0.00;3100
400;MR516101019;0.00;3100
400;MR412420;0.00;3100
400;MR516149;0.00;3100
400;MR516120020;0.00;3100
400;MC-1460;0.70;3050
400;ML_RM_136;30.00;3000
400;MR516206002;0.00;3100
400;MR516219;0.00;3100
400;MR300495181004;0.00;3100
400;MR412420;0.00;3100
400;MR516120020;0.00;3100
400;MR516149;0.00;3100
400;MR516120010;0.00;3100
400;MR525852;0.00;3100
400;ML_RM_137;30.00;3000
400;MR516206002;0.00;3100
400;MR300495181004;0.00;3100
400;MR412421;0.00;3100
400;MR516120017;0.00;3100
400;MR516112010;0.00;3100
400;MR516120020;0.00;3100
400;MR516101017;0.00;3100
400;ML_RM_138;30.00;3000
400;MR516149;0.00;3100
400;MR516112025;0.00;3100
400;MR300495181005;0.00;3100
400;MR516206002;0.00;3100
400;MR516120011;0.00;3100
400;MR412421;0.00;3100
400;ML_RM_139;30.00;3000
400;MR516122004;0.00;3100
400;MR516120021;0.00;3100
400;MR516122021;0.00;3100
400;MR300495181005;0.00;3100
400;ML_RM_140;30.00;3000
400;MR516112011;0.00;3100
400;MR516149;0.00;3100
400;MR516112006;0.00;3100
400;MR516120021;0.00;3100
400;MR516120021;0.00;3100
400;MR300495181006;0.00;3100
400;MR412610;0.00;3100
400;ML_RM_141;30.00;3000
400;MR516120011;0.00;3100
400;MR516120001;0.00;3100
400;MR516120021;0.00;3100
400;MR585158;0.00;3100
400;MR516101020;0.00;3100
400;ML_RM_142;30.00;3000
400;MR516112012;0.00;3100
400;MR300495181006;0.00;3100
400;MR516101018;0.00;3100
400;MR412610;0.00;3100
400;MR516120022;0.00;3100
400;MR516206002;0.00;3100
400;MR585158;0.00;3100
400;MR516120012;0.00;3100
400;MR516101018;0.00;3100
400;ML_RM_143;30.00;3000
400;MR516112013;0.00;3100
400;MR314112;0.00;3100
400;MR412611;0.00;3100
400;MR585158;0.00;3100
400;MR300495181007;0.00;3100
400;ML_RM_144;30.00;3000
400;MR516120022;0.00;3100
400;MR516120012;0.00;3100
400;MR311128;0.00;3100
400;MR516206003;0.00;3100
400;MR311290;0.00;3100
400;MR412611;0.00;3100
400;MR516112014;0.00;3100
400;MR585158;0.00;3100
400;ML_RM_145;30.00;3000
400;MR516158;0.00;3100
400;MR300495181007;0.00;3100
400;MR516120013;0.00;3100
400;MR516206003;0.00;3100
400;MR516112011;0.00;3100
400;MR315341;0.00;3100
400;MR516112015;0.00;3100
400;MR516120022;0.00;3100
400;ML_RM_146;30.00;3000
400;MR585159;0.00;3100
400;MR700045;0.00;3100
400;MR516206003;0.00;3100
400;MR300495181008;0.00;3100
400;MR315341;0.00;3100
400;MR516112014;0.00;3100
400;MR516120013;0.00;3100
400;ML_RM_147;30.00;3000
400;MR585159;0.00;3100
400;MR516120023;0.00;3100
400;MR516112022;0.00;3100
400;MR516206003;0.00;3100
400;MR516206011;0.00;3100
400;MR315351;0.00;3100
400;MR516112016;0.00;3100
400;MR300495181008;0.00;3100
400;MR516120014;0.00;3100
400;ML_RM_148;30.00;3000
400;MR585159;0.00;3100
400;MR516122014;0.00;3100
400;MR516120023;0.00;3100
400;MR315351;0.00;3100
400;MR516112009;0.00;3100
400;MR516206004;0.00;3100
400;MR516120014;0.00;3100
400;MR300495181009;0.00;3100
400;ML_RM_149;30.00;3000
400;MR585159;0.00;3100
400;MR516112017;0.00;3100
400;MR315923;0.00;3100
400;MR516120023;0.00;3100
400;MR516101015;0.00;3100
400;MR516120019;0.00;3100
400;ML_RM_150;30.00;3000
400;MR516120015;0.00;3100
400;MR300495181009;0.00;3100
400;MR595158;0.00;3100
400;MR315923;0.00;3100
400;MR516206004;0.00;3100
400;MR516120024;0.00;3100
400;MR516149;0.00;3100
400;MR311812;0.00;3100
400;ML_RM_151;30.00;3000
400;MR516120015;0.00;3100
400;MR300495181010;0.00;3100
400;MR595158;0.00;3100
400;MR315924;0.00;3100
400;MR516112018;0.00;3100
400;ML_RM_152;30.00;3000
400;MR516133;0.00;3100
400;MR516120024;0.00;3100
400;MR516120014;0.00;3100
400;MR516120016;0.00;3100
400;MR300495181010;0.00;3100
400;MR595158;0.00;3100
400;MR516206004;0.00;3100
400;MR315924;0.00;3100
400;MR516120024;0.00;3100
400;ML_RM_153;30.00;3000
400;MR516101014;0.00;3100
400;MR700028;0.00;3100
400;MR115195;0.00;3100
400;MR318312;0.00;3100
400;MR595159;0.00;3100
400;MR516112019;0.00;3100
400;MR516206004;0.00;3100
400;ML_RM_154;30.00;3000
400;MR700027;0.00;3100
400;MR516120025;0.00;3100
400;MR516120016;0.00;3100
400;MR115195;0.00;3100
400;MR318312;0.00;3100
400;MR516122005;0.00;3100
400;MR595159;0.00;3100
400;ML_RM_155;30.00;3000
400;MR516112020;0.00;3100
400;MR516206005;0.00;3100
400;MR516206008;0.00;3100
400;MR516120025;0.00;3100
400;MR595159;0.00;3100
400;MR516120017;0.00;3100
400;MR300015407;0.00;3100
400;MR516120010;0.00;3100
400;ML_RM_156;30.00;3000
400;MR516101009;0.00;3100
400;MR516112021;0.00;3100
400;MR516206005;0.00;3100
400;MR516120025;0.00;3100
400;MR516120017;0.00;3100
400;MR516101020;0.00;3100
400;ML_RM_157;30.00;3000
400;MR300015407;0.00;3100
400;MR516122019;0.00;3100
400;MR595159;0.00;3100
400;MR516120018;0.00;3100
400;ML_RM_158;30.00;3000
400;MR516112022;0.00;3100
400;MR315341;0.00;3100
400;MR300612775;0.00;3100
400;MR525851;0.00;3100
400;MR516206005;0.00;3100
400;MR516120016;0.00;3100
400;MR516122001;0.00;3100
400;ML_RM_159;30.00;3000
400;MR516120018;0.00;3100
400;MR311621;0.00;3100
400;MR300612775;0.00;3100
400;MR516112023;0.00;3100
400;MR525851;0.00;3100
400;MR516120005;0.00;3100
400;MR516206005;0.00;3100
400;MR318313;0.00;3100
400;ML_RM_160;30.00;3000
400;MR300613249001;0.00;3100
400;MR315201;0.00;3100
400;MR516120019;0.00;3100
400;MR516122001;0.00;3100
400;MR516206006;0.00;3100
400;MR516112024;0.00;3100
400;MR525851;0.00;3100
400;MR516112018;0.00;3100
400;MR318313;0.00;3100
400;ML_RM_161;30.00;3000
400;MR300613249001;0.00;3100
400;MR516120015;0.00;3100
400;MR516120019;0.00;3100
400;MR516206006;0.00;3100
400;MR525851;0.00;3100
400;MR516112025;0.00;3100
400;MR319111;0.00;3100
400;MR516112008;0.00;3100
400;ML_RM_162;30.00;3000
400;MR516122001;0.00;3100
400;MR300613249002;0.00;3100
400;MR516164;0.00;3100
400;MR516206006;0.00;3100
400;MR516120020;0.00;3100
400;MR525852;0.00;3100
400;MR319111;0.00;3100
400;ML_RM_163;30.00;3000
400;MR700047;0.00;3100
400;MR516101001;0.00;3100
400;MR300613249002;0.00;3100
400;MR700028;0.00;3100
400;MR516206006;0.00;3100
400;MR516120020;0.00;3100
400;MR525852;0.00;3100
400;MR319112;0.00;3100
400;ML_RM_164;30.00;3000
400;MR516122002;0.00;3100
400;MR311231;0.00;3100
400;MR300613249003;0.00;3100
400;MR516101002;0.00;3100
400;MR595159;0.00;3100
400;MR516206007;0.00;3100
400;ML_RM_165;30.00;3000
400;MR319112;0.00;3100
400;MR525852;0.00;3100
400;MR516120021;0.00;3100
400;MR319211;0.00;3100
400;MR300613249003;0.00;3100
400;MR516101020;0.00;3100
400;MR516122002;0.00;3100
400;MR516101003;0.00;3100
400;ML_RM_166;30.00;3000
400;MR319211;0.00;3100
400;MR525852;0.00;3100
400;MR516120021;0.00;3100
400;MR516206007;0.00;3100
400;MR315924;0.00;3100
400;MR300613249004;0.00;3100
400;MR516122005;0.00;3100
400;ML_RM_167;30.00;3000
400;MR516101004;0.00;3100
400;MR319211;0.00;3100
400;MR516120022;0.00;3100
400;MR535158;0.00;3100
400;MR311362;0.00;3100
400;MR516122002;0.00;3100
400;MR516206007;0.00;3100
400;MR300613249004;0.00;3100
400;MR516120018;0.00;3100
400;ML_RM_168;30.00;3000
400;MR319212;0.00;3100
400;MR535158;0.00;3100
400;MR516101023;0.00;3100
400;MR516120022;0.00;3100
400;MR516112024;0.00;3100
400;ML_RM_169;30.00;3000
400;MR300613249005;0.00;3100
400;MR319212;0.00;3100
400;MR516122003;0.00;3100
400;MR535158;0.00;3100
400;MR700004;0.00;3100
400;MR516120001;0.00;3100
400;MR516120023;0.00;3100
400;ML_RM_170;30.00;3000
400;MR516206007;0.00;3100
400;MR516101005;0.00;3100
400;MR300613249005;0.00;3100
400;MR319218;0.00;3100
400;MR535158;0.00;3100
400;MR516122014;0.00;3100
400;MR516134;0.00;3100
400;ML_RM_171;30.00;3000
400;MR516120023;0.00;3100
400;MR300613249006;0.00;3100
400;MR319218;0.00;3100
400;MR516206008;0.00;3100
400;MR516122003;0.00;3100
400;MR535159;0.00;3100
400;MR516120014;0.00;3100
400;ML_RM_172;30.00;3000
400;MR516122004;0.00;3100
400;MR516101006;0.00;3100
400;MR300613249006;0.00;3100
400;MR516120024;0.00;3100
400;MR516206008;0.00;3100
400;MR319219;0.00;3100
400;MR535159;0.00;3100
400;ML_RM_173;30.00;3000
400;MR516122025;0.00;3100
400;MR700027;0.00;3100
400;MR300613249007;0.00;3100
400;MR516122003;0.00;3100
400;MR516206008;0.00;3100
400;MR516120024;0.00;3100
400;MR319219;0.00;3100
400;MR535159;0.00;3100
400;ML_RM_174;30.00;3000
400;MR516161;0.00;3100
400;MR516101007;0.00;3100
400;MR516120007;0.00;3100
400;MR516206008;0.00;3100
400;MR300613249007;0.00;3100
400;MR516120025;0.00;3100
400;MR535159;0.00;3100
400;MR311220;0.00;3100
400;ML_RM_175;30.00;3000
400;MR516122016;0.00;3100
400;MR516122004;0.00;3100
400;MR516206009;0.00;3100
400;MR595158;0.00;3100
400;MR516101008;0.00;3100
400;MR300613249008;0.00;3100
400;MR411210;0.00;3100
400;MR516120025;0.00;3100
400;MR311220;0.00;3100
400;ML_RM_176;30.00;3000
400;MR311278;0.00;3100
400;MR516206009;0.00;3100
400;MR516122018;0.00;3100
400;MR516101009;0.00;3100
400;MR300613249008;0.00;3100
400;MR516112001;0.00;3100
400;ML_RM_177;30.00;3000
400;MR516122004;0.00;3100
400;MR311221;0.00;3100
400;MR315331;0.00;3100
400;MR516122001;0.00;3100
400;MR516206009;0.00;3100
400;MR700046;0.00;3100
400;MR516101010;0.00;3100
400;MR516112001;0.00;3100
400;MR311221;0.00;3100
400;ML_RM_178;30.00;3000
400;MR516206009;0.00;3100
400;MR300613249009;0.00;3100
400;MR516122001;0.00;3100
400;MR516101011;0.00;3100
400;MR311619;0.00;3100
400;MR516112002;0.00;3100
400;MR516120005;0.00;3100
400;MR516122004;0.00;3100
400;MR311231;0.00;3100
400;MR516206010;0.00;3100
400;ML_RM_179;30.00;3000
400;MR516122002;0.00;3100
400;MR516101012;0.00;3100
400;MR516112002;0.00;3100
400;MR300613249009;0.00;3100
400;MR311231;0.00;3100
400;ML_RM_180;30.00;3000
400;MR516206010;0.00;3100
400;MR516120010;0.00;3100
400;MR516122008;0.00;3100
400;MR516122002;0.00;3100
400;MR516122005;0.00;3100
400;MR516101013;0.00;3100
400;MR516112003;0.00;3100
400;MR516206010;0.00;3100
400;MR300613249010;0.00;3100
400;MR311232;0.00;3100
400;ML_RM_181;30.00;3000
400;MR516122003;0.00;3100
400;MR516101014;0.00;3100
400;MR595159;0.00;3100
400;MR516112003;0.00;3100
400;MR516112017;0.00;3100
400;MR300613249010;0.00;3100
400;MR516122005;0.00;3100
400;MR311232;0.00;3100
400;MR516206010;0.00;3100
400;ML_RM_182;30.00;3000
400;MR516122003;0.00;3100
400;MR516112021;0.00;3100
400;MR516112004;0.00;3100
400;MR516101015;0.00;3100
400;MR516122016;0.00;3100
400;MR300613249011;0.00;3100
400;MR311260;0.00;3100
400;ML_RM_183;30.00;3000
400;MR516122004;0.00;3100
400;MR516235;0.00;3100
400;MR516206011;0.00;3100
400;MR516122005;0.00;3100
400;MR516101016;0.00;3100
400;MR516112004;0.00;3100
400;MR300613249011;0.00;3100
400;MR516112023;0.00;3100
400;ML_RM_184;30.00;3000
400;MR311260;0.00;3100
400;MR516112002;0.00;3100
400;MR516206011;0.00;3100
400;MR516122004;0.00;3100
400;MR516101017;0.00;3100
400;ML_RM_185;30.00;3000
400;MR516122006;0.00;3100
400;MR300613249012;0.00;3100
400;MR516101004;0.00;3100
400;MR516101015;0.00;3100
400;MR516122005;0.00;3100
400;MR516112005;0.00;3100
400;MR516101018;0.00;3100
400;MR516206011;0.00;3100
400;ML_RM_186;30.00;3000
400;MR311261;0.00;3100
400;MR300613249012;0.00;3100
400;MR516159;0.00;3100
400;MR516112013;0.00;3100
400;MR516122005;0.00;3100
400;MR516122006;0.00;3100
400;MR516101019;0.00;3100
400;ML_RM_187;30.00;3000
400;MR516112005;0.00;3100
400;MR300613249013;0.00;3100
400;MR516112022;0.00;3100
400;MR516206011;0.00;3100
400;MR318410;0.00;3100
400;MR311261;0.00;3100
400;ML_RM_188;30.00;3000
400;MR516122006;0.00;3100
400;MR516101020;0.00;3100
400;MR300613249013;0.00;3100
400;MR516101016;0.00;3100
400;MR516112006;0.00;3100
400;MR516122006;0.00;3100
400;MR319212;0.00;3100
400;MR516206012;0.00;3100
400;ML_RM_189;30.00;3000
400;MR311278;0.00;3100
400;MR516101021;0.00;3100
400;MR516112012;0.00;3100
400;MR300613249014;0.00;3100
400;MR516112006;0.00;3100
400;MR516206012;0.00;3100
400;MR516122006;0.00;3100
400;MR516206007;0.00;3100
400;MR516101022;0.00;3100
400;MR516122007;0.00;3100
400;ML_RM_190;30.00;3000
400;MR516112015;0.00;3100
400;MR300613249014;0.00;3100
400;MR516112007;0.00;3100
400;MR311278;0.00;3100
400;MR516206012;0.00;3100
400;MR516160;0.00;3100
400;MR516122007;0.00;3100
400;MR516101023;0.00;3100
400;ML_RM_191;30.00;3000
400;MR516122006;0.00;3100
400;MR516112007;0.00;3100
400;MR300613249015;0.00;3100
400;MR516206012;0.00;3100
400;MR516122007;0.00;3100
400;MR516120004;0.00;3100
400;MR516122007;0.00;3100
400;ML_RM_192;30.00;3000
400;MR516101024;0.00;3100
400;MR311279;0.00;3100
400;MR516134;0.00;3100
400;MR516112008;0.00;3100
400;MR300613249015;0.00;3100
400;MR700004;0.00;3100
400;MR516101005;0.00;3100
400;MR516122008;0.00;3100
400;ML_RM_193;30.00;3000
400;MR516112025;0.00;3100
400;MR516122007;0.00;3100
400;MR516112008;0.00;3100
400;MR311279;0.00;3100
400;MR516101025;0.00;3100
400;MR300417310001;0.00;3100
400;MR516122008;0.00;3100
400;ML_RM_194;30.00;3000
400;MR700004;0.00;3100
400;MR516120001;0.00;3100
400;MR516122017;0.00;3100
400;MR311290;0.00;3100
400;MR516112009;0.00;3100
400;MR300417310001;0.00;3100
400;ML_RM_195;30.00;3000
400;MR516122009;0.00;3100
400;MR516122008;0.00;3100
400;MR516120011;0.00;3100
400;MR700004;0.00;3100
400;MR516112001;0.00;3100
400;MR516101023;0.00;3100
400;MR311290;0.00;3100
400;MR300417310002;0.00;3100
400;ML_RM_196;30.00;3000
400;MR700004;0.00;3100
400;MR516112009;0.00;3100
400;MR516101007;0.00;3100
400;MR516122009;0.00;3100
400;MR516122020;0.00;3100
400;MR516112002;0.00;3100
400;ML_RM_197;30.00;3000
400;MR516122008;0.00;3100
400;MR300417310002;0.00;3100
400;MR311291;0.00;3100
400;MR700018;0.00;3100
400;MR535159;0.00;3100
400;MR516122010;0.00;3100
400;ML_RM_198;30.00;3000
400;MR516112003;0.00;3100
400;MR700044;0.00;3100
400;MR300417310003;0.00;3100
400;MR516112010;0.00;3100
400;MR700018;0.00;3100
400;MR516122007;0.00;3100
400;MR516122010;0.00;3100
400;MR311291;0.00;3100
400;MR516112004;0.00;3100
400;MR516122015;0.00;3100
400;ML_RM_199;30.00;3000
400;MR300417310003;0.00;3100
400;MR700018;0.00;3100
400;MR516112010;0.00;3100
400;MR516122010;0.00;3100
400;MR516122011;0.00;3100
400;MR516112005;0.00;3100
400;MR516122008;0.00;3100
400;MR516130;0.00;3100
400;MR700018;0.00;3100
400;MR311301;0.00;3100
400;MR300417310004;0.00;3100
400;ML_RM_200;30.00;3000
400;MR516112011;0.00;3100
400;MR516218;0.00;3100
400;MR516122011;0.00;3100
400;MR516112006;0.00;3100
400;MR516130;0.00;3100
400;MR516112016;0.00;3100
400;ML_RM_201;30.00;3000
400;MR300417310004;0.00;3100
400;MR516101012;0.00;3100
400;MR516112011;0.00;3100
400;MR516112007;0.00;3100
400;MR516122012;0.00;3100
400;MR516122009;0.00;3100
400;MR516130;0.00;3100
400;MR516236;0.00;3100
400;ML_RM_202;30.00;3000
400;MR311301;0.00;3100
400;MR300417310005;0.00;3100
400;MR516112018;0.00;3100
400;MR516112008;0.00;3100
400;MR516122012;0.00;3100
400;MR516130;0.00;3100
400;ML_RM_203;30.00;3000
400;MR516131;0.00;3100
400;MR516112012;0.00;3100
400;MR516122009;0.00;3100
400;MR311302;0.00;3100
400;MR516162;0.00;3100
400;MR300417310005;0.00;3100
400;MR516130;0.00;3100
400;MR516112009;0.00;3100
400;MR516122013;0.00;3100
400;ML_RM_204;30.00;3000
400;MR516206007;0.00;3100
400;MR311302;0.00;3100
400;MR516131;0.00;3100
400;MR516112005;0.00;3100
400;MR516112012;0.00;3100
400;MR516112010;0.00;3100
400;MR516122013;0.00;3100
400;MR516122009;0.00;3100
400;ML_RM_205;30.00;3000
400;MR311325;0.00;3100
400;MR516131;0.00;3100
400;MR516112011;0.00;3100
400;MR516122014;0.00;3100
400;MR516112013;0.00;3100
400;MR525852;0.00;3100
400;MR516120014;0.00;3100
400;ML_RM_206;30.00;3000
400;MR311325;0.00;3100
400;MR516131;0.00;3100
400;MR300417310006;0.00;3100
400;MR516112012;0.00;3100
400;MR516122014;0.00;3100
400;MR516122010;0.00;3100
400;MR516112013;0.00;3100
400;MR516101021;0.00;3100
400;ML_RM_207;30.00;3000
400;MR311326;0.00;3100
400;MR516131;0.00;3100
400;MR300417310006;0.00;3100
400;MR516112013;0.00;3100
400;MR516122015;0.00;3100
400;MR516206010;0.00;3100
400;MR516122011;0.00;3100
400;MR516112014;0.00;3100
400;MR311326;0.00;3100
400;ML_RM_208;30.00;3000
400;MR516218;0.00;3100
400;MR516122010;0.00;3100
400;MR300417310007;0.00;3100
400;MR516112014;0.00;3100
400;MR516122015;0.00;3100
400;MR516101002;0.00;3100
400;MR311341;0.00;3100
400;ML_RM_209;30.00;3000
400;MR516112014;0.00;3100
400;MR516218;0.00;3100
400;MR300417310007;0.00;3100
400;MR516112015;0.00;3100
400;MR516101014;0.00;3100
400;MR516122016;0.00;3100
400;MR516120019;0.00;3100
400;ML_RM_210;30.00;3000
400;MR311341;0.00;3100
400;MR516122010;0.00;3100
400;MR516218;0.00;3100
400;MR516112015;0.00;3100
400;MR300417310008;0.00;3100
400;MR516112016;0.00;3100
400;MR516122016;0.00;3100
400;MR516122022;0.00;3100
400;ML_RM_211;30.00;3000
400;MR311342;0.00;3100
400;MR516218;0.00;3100
400;MR516101019;0.00;3100
400;MR516122010;0.00;3100
