MANDT;MATNR;MTART;MEINS;BRGEW;NTGEW;GEWEI;MANDT_1;MATNR_1;STPRS;BKLAS;MANDT_2;MATNR_2;SPRAS;MAKTX;MAKTG
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;MR516206012;MODE;EA;0.200;0.200;KG;400.000000;MR516206012;0.00;3100;400.000000;MR516206012;E;Soft-Shell Jacket\, Shark\, Extra Large;SOFT-SHELL JACKET\, SHARK\, EXTRA LARGE
400.000000;CM_DI1-DEMO26;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO26;E;SOCKET\,IC\,DIP\,16 PIN;SOCKET\,IC\,DIP\,16 PIN
400.000000;774;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;774;E;rear_horizontal_right;REAR_HORIZONTAL_RIGHT
400.000000;PREASS_REARB_BOM;KMAT;ST;0.000;0.000;null;null;null;null;null;400.000000;PREASS_REARB_BOM;E;Spider\, config. material for MC 3.0;SPIDER\, CONFIG. MATERIAL FOR MC 3.0
400.000000;ML_FG_0003;KMAT;EA;2.200.000;2.000.000;KG;400.000000;ML_FG_0003;40000.00;7900;400.000000;ML_FG_0003;E;Commercial Vehicle - Truck;COMMERCIAL VEHICLE - TRUCK
400.000000;ML_FG_0003;KMAT;EA;2.200.000;2.000.000;KG;400.000000;ML_FG_0003;150000.00;7900;400.000000;ML_FG_0003;E;Commercial Vehicle - Truck;COMMERCIAL VEHICLE - TRUCK
400.000000;753;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;753;E;admission_collector;ADMISSION_COLLECTOR
400.000000;CM_DI1-DEMO27;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO27;E;RELAY\,DPDT\,12VDC;RELAY\,DPDT\,12VDC
400.000000;PREASS_REARB_ECM;KMAT;ST;0.000;0.000;null;null;null;null;null;400.000000;PREASS_REARB_ECM;E;Spider\, config. material for MC 3.0;SPIDER\, CONFIG. MATERIAL FOR MC 3.0
400.000000;MZ-TG-Z019;HAWA;EA;0.000;0.000;KG;400.000000;MZ-TG-Z019;0.00;3100;400.000000;MZ-TG-Z019;E;Trading goods-test;TRADING GOODS-TEST
400.000000;754;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;754;E;admission_collector_gasket;ADMISSION_COLLECTOR_GASKET
400.000000;CM_DI1-DEMO28;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO28;E;DIODE\,1N4006;DIODE\,1N4006
400.000000;MZ-PROC-OF-CH-001;FERT;EA;0.000;1.000;KG;400.000000;MZ-PROC-OF-CH-001;329.00;7920;400.000000;MZ-PROC-OF-CH-001;E;UPLIFT Ergonomic Chair The right kind;UPLIFT ERGONOMIC CHAIR THE RIGHT KIND
400.000000;ML_SG_033;HALB;EA;0.000;0.000;KG;400.000000;ML_SG_033;500.00;7900;400.000000;ML_SG_033;E;Interior;INTERIOR
400.000000;755;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;755;E;admission_collector_ring;ADMISSION_COLLECTOR_RING
400.000000;CM_DI1-DEMO29;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO29;E;DIODE\,1N4148;DIODE\,1N4148
400.000000;S4_SPIDER_BOM;KMAT;ST;0.000;0.000;null;null;null;null;null;400.000000;S4_SPIDER_BOM;E;Spider\, config. material for MC 3.0;SPIDER\, CONFIG. MATERIAL FOR MC 3.0
400.000000;756;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;756;E;carborator_body;CARBORATOR_BODY
400.000000;ML_SG_032;HALB;EA;0.000;0.000;KG;400.000000;ML_SG_032;600.00;7900;400.000000;ML_SG_032;E;Body;BODY
400.000000;CM_DI1-DEMO3;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO3;E;RES\,NET\,9X10K\,SIP;RES\,NET\,9X10K\,SIP
400.000000;502;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;502;E;side_mirror;SIDE_MIRROR
400.000000;757;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;757;E;carborator_cap;CARBORATOR_CAP
400.000000;CM_DI1-DEMO30;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO30;E;DIODE\,1N4148W\,SOD-123\,ROHS;DIODE\,1N4148W\,SOD-123\,ROHS
400.000000;ML_SG_031;HALB;EA;0.000;0.000;KG;400.000000;ML_SG_031;1000.00;7900;400.000000;ML_SG_031;E;Rear View Mirror ASM LT;REAR VIEW MIRROR ASM LT
400.000000;503;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;503;E;side_mirror_right;SIDE_MIRROR_RIGHT
400.000000;758;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;758;E;carborator_pan;CARBORATOR_PAN
400.000000;CM_DI1-DEMO31;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO31;E;XSTR\,3904\,SOT-23\,ROHS;XSTR\,3904\,SOT-23\,ROHS
400.000000;516;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;516;E;back_surface;BACK_SURFACE
400.000000;759;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;759;E;clutch_cover;CLUTCH_COVER
400.000000;ME-SSG-10000000593;HALB;EA;0.000;0.000;null;400.000000;ME-SSG-10000000593;01. Oct;7900;400.000000;ME-SSG-10000000593;E;Wheel;WHEEL
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;MR516122016;MODE;EA;0.200;0.200;KG;400.000000;MR516122016;0.00;3100;400.000000;MR516122016;E;Capri Turtleneck\, Blue\, Size 34;CAPRI TURTLENECK\, BLUE\, SIZE 34
400.000000;ML_SG_030;HALB;EA;0.000;0.000;KG;400.000000;ML_SG_030;3000.00;7900;400.000000;ML_SG_030;E;Rear View Mirror ASM RT;REAR VIEW MIRROR ASM RT
400.000000;MZ-PROC-DC-AF-0789;MAT;EA;0.000;1.000;KG;400.000000;MZ-PROC-DC-AF-0789;230.34;3100;400.000000;MZ-PROC-DC-AF-0789;E;Compressed Air Filter 200 psi 4.8 in W;COMPRESSED AIR FILTER 200 PSI 4.8 IN W
400.000000;CM_DI1-DEMO32;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO32;E;CAP\,47UF\,20%\,450V\,RAD\,ROHS;CAP\,47UF\,20%\,450V\,RAD\,ROHS
400.000000;760;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;760;E;cylinder_housing;CYLINDER_HOUSING
400.000000;518;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;518;E;door_front_glass;DOOR_FRONT_GLASS
400.000000;ML_SG_029;HALB;EA;0.000;0.000;KG;400.000000;ML_SG_029;3000.00;7900;400.000000;ML_SG_029;E;Wiper Assembly2 Blade;WIPER ASSEMBLY2 BLADE
400.000000;MZ-PROC-CH-AC-C120;MAT;EA;0.000;1.000;KG;400.000000;MZ-PROC-CH-AC-C120;Sep 89;3100;400.000000;MZ-PROC-CH-AC-C120;E;12 fl oz Gasket Remover Aerosol;12 FL OZ GASKET REMOVER AEROSOL
400.000000;CM_DI1-DEMO33;HALB;ST;2.500;2.500;G;null;null;null;null;400.000000;CM_DI1-DEMO33;E;CONN\,HOUSING\,3CKT;CONN\,HOUSING\,3CKT
400.000000;ME-SG-10000000601;HALB;EA;0.000;0.000;null;400.000000;ME-SG-10000000601;01. Oct;7900;400.000000;ME-SG-10000000601;E;Tail Light Assembly;TAIL LIGHT ASSEMBLY
400.000000;761;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;761;E;motor_block_left;MOTOR_BLOCK_LEFT
400.000000;ML_RM_113;ROH;EA;0.000;0.000;null;400.000000;ML_RM_113;30.00;3000;400.000000;ML_RM_113;E;Interior Rear Pane;INTERIOR REAR PANE
400.000000;519;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;519;E;door_front_glass_right;DOOR_FRONT_GLASS_RIGHT
400.000000;MZ-TG-Z018;HAWA;EA;0.000;0.000;KG;400.000000;MZ-TG-Z018;0.00;3100;400.000000;MZ-TG-Z018;E;Trading goods-test;TRADING GOODS-TEST
400.000000;MZ-PROC-CE-SW-2034;MAT;EA;0.000;1.000;KG;400.000000;MZ-PROC-CE-SW-2034;67.69;3100;400.000000;MZ-PROC-CE-SW-2034;E;Hand Sanitizing Wipe\, Sheet Size 6 x 8;HAND SANITIZING WIPE\, SHEET SIZE 6 X 8
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
400.000000;MR516122017;MODE;EA;0.200;0.200;KG;400.000000;MR516122017;0.00;3100;400.000000;MR516122017;E;Capri Turtleneck\, Green\, Size 34;CAPRI TURTLENECK\, GREEN\, SIZE 34
